perc_change,high_perc,low_perc,age,liq,mcap,vol,m5,h1,h6,h24,watch_start_time,watch_end_time,watch_id
-5.79,0.00,-6.75,31680,162000.00,1400000.00,676000.00,1.36,17.22,70.31,138.00,2025-07-26 00:08:04,2025-07-26 00:18:05,b1521a47-d8f6-4f55-be5b-3e300ed607b0
6.83,12.81,-2.92,60,45000.00,143000.00,1100000.00,1.96,31.42,80.99,80.99,2025-07-26 00:19:42,2025-07-26 00:29:43,29084ff4-e311-492e-a712-13b89d56e7e4
93.10,243.05,-17.07,31,131000.00,1000000.00,7900000.00,101.00,905.00,905.00,905.00,2025-07-26 00:31:18,2025-07-26 00:41:19,c660f052-6406-4d30-a121-d571c37d2de4
-19.64,10.40,-30.21,60,50000.00,173000.00,1100000.00,4.22,35.41,118.00,118.00,2025-07-26 00:42:53,2025-07-26 00:52:53,f9ba6b02-61cd-4772-8bb8-ef137aa85a32
-44.37,2.45,-52.66,54,159000.00,1500000.00,10400000.00,-0.50,1300.00,1300.00,1300.00,2025-07-26 00:54:27,2025-07-26 01:04:27,044c64e8-be8a-46e6-a2ad-a14ea196f476
-5.77,0.00,-6.56,36000,308000.00,2800000.00,1000000.00,0.02,16.20,41.53,78.10,2025-07-26 01:06:05,2025-07-26 01:16:06,8d601125-1bf4-4e36-a3ef-aeb77fb4f0cd
11.15,11.81,0.00,36000,296000.00,2500000.00,1000000.00,-1.76,4.04,36.85,57.54,2025-07-26 01:17:39,2025-07-26 01:27:40,a9ae9333-3e0f-4b72-8201-f21cdbc6461c
52.94,53.09,-0.06,420,73000.00,658000.00,1400000.00,29.62,99.74,67.54,63.63,2025-07-26 01:29:14,2025-07-26 01:39:14,74caf539-1e72-4b53-a5a8-5558c0ce44bf
-14.60,23.77,-17.86,56,84000.00,470000.00,1600000.00,1.71,511.00,511.00,511.00,2025-07-26 01:40:47,2025-07-26 01:50:48,b58f5de0-2c1f-4cbf-8b31-aaaadb4f1549
-8.23,17.58,-28.11,60,78000.00,402000.00,1900000.00,5.49,960.00,423.00,423.00,2025-07-26 01:52:21,2025-07-26 02:02:22,3e2ce1ac-9187-41d9-895d-cfb54b9f5d9d
-13.39,42.40,-25.45,40,44000.00,140000.00,666000.00,31.37,82.86,82.86,82.86,2025-07-26 02:05:05,2025-07-26 02:15:06,c28d604c-9130-49d7-9e6d-e85b524cd4c4
-31.20,12.01,-53.30,51,47000.00,154000.00,820000.00,1.86,100.00,100.00,100.00,2025-07-26 02:16:43,2025-07-26 02:26:43,f41bf998-deee-4e56-91de-5d11cd25dacc
111.23,119.29,-1.96,60,43000.00,138000.00,370000.00,1.61,48.49,81.30,81.30,2025-07-26 02:28:18,2025-07-26 02:38:18,bc7be22d-360b-4958-899e-eb2aec89bd79
-10.71,3.85,-23.53,60,65000.00,314000.00,418000.00,29.52,67.25,313.00,313.00,2025-07-26 02:39:51,2025-07-26 02:49:52,695e2c74-78b3-4cdf-9457-ffb1dc4ce875
-3.53,0.00,-3.53,1440,110000.00,668000.00,1500000.00,0.82,0.73,41.56,33.37,2025-07-26 02:51:26,2025-07-26 03:01:27,8af28db2-cbe6-419b-873b-b3d585246ecd
-8.54,0.00,-8.54,1440,109000.00,651000.00,1500000.00,1.04,2.30,38.20,18.99,2025-07-26 03:03:05,2025-07-26 03:13:06,60e7daaf-08b2-4021-8300-a642af42d999
-3.07,0.00,-3.53,36000,435000.00,8500000.00,2000000.00,-1.11,-8.87,21.45,62.39,2025-07-26 03:14:40,2025-07-26 03:24:41,1f9b35ba-282a-4515-b19c-83e0d717c941
-60.32,10.69,-63.16,23,55000.00,216000.00,886000.00,12.08,182.00,182.00,182.00,2025-07-26 03:30:35,2025-07-26 03:40:36,3d799108-da66-45bf-89f9-b5c50e6aaaea
35.83,35.83,-15.58,60,46000.00,148000.00,803000.00,45.00,122.00,92.48,92.48,2025-07-26 03:42:10,2025-07-26 03:52:11,4df0b991-4de0-4b59-8dd5-82fe578401df
-6.38,15.43,-14.82,60,55000.00,213000.00,877000.00,47.75,92.50,176.00,176.00,2025-07-26 03:54:54,2025-07-26 04:04:54,5aae7332-3e83-47fd-a2d6-d7cf73e5de51
-10.22,10.05,-13.79,50,42000.00,122000.00,1200000.00,14.60,58.91,58.91,58.91,2025-07-26 04:06:32,2025-07-26 04:16:32,71e2faa0-666d-4bec-a11c-04f08f798330
-12.12,1.06,-23.41,33,42000.00,124000.00,1000000.00,2.72,61.97,61.97,61.97,2025-07-26 04:18:06,2025-07-26 04:28:07,b5838b4d-e9e8-46dd-9281-a1283503b7c5
5.44,18.48,-3.43,18,45000.00,151000.00,210000.00,-1.15,79.26,79.26,79.26,2025-07-26 04:29:41,2025-07-26 04:39:42,2c44db3b-293b-4ca9-a256-22f756410e92
82.99,99.75,-29.25,18,87000.00,524000.00,1000000.00,22.35,584.00,584.00,584.00,2025-07-26 04:41:15,2025-07-26 04:51:15,44a3679d-fb3f-44df-ad6f-6d2f84717ce3
30.52,39.75,0.00,30,111000.00,817000.00,2000000.00,38.78,965.00,965.00,965.00,2025-07-26 04:52:49,2025-07-26 05:02:49,4d80c4e6-b80d-471e-9b52-9306821cd18f
-13.44,12.76,-26.94,53,44000.00,141000.00,889000.00,-1.85,67.85,67.85,67.85,2025-07-26 05:04:23,2025-07-26 05:14:25,f295911a-6963-475c-85b5-9203e9a95e61
-8.46,10.37,-22.70,59,56000.00,230000.00,684000.00,20.11,200.00,200.00,200.00,2025-07-26 05:15:58,2025-07-26 05:25:59,c99975ed-e2c3-4c80-b855-a0dc262c7864
20.76,23.44,-0.36,60,132000.00,2100000.00,903000.00,3.69,69.00,201.00,201.00,2025-07-26 05:27:32,2025-07-26 05:37:32,2ba6e7df-234e-4a15-a8d2-4654d1be45a1
22.29,22.29,-0.46,60,151000.00,2800000.00,958000.00,9.49,65.77,297.00,297.00,2025-07-26 05:39:07,2025-07-26 05:49:07,91ce1cb4-75c3-4ac4-90ee-8016d57f9eb8
-24.91,13.41,-30.72,60,73000.00,370000.00,1100000.00,8.64,44.18,383.00,383.00,2025-07-26 05:50:40,2025-07-26 06:00:41,2386d1d7-f333-4caf-90ee-6a82c271570c
-0.64,7.27,-8.55,2880,145000.00,1200000.00,2300000.00,11.54,37.08,54.93,146.00,2025-07-26 06:02:15,2025-07-26 06:12:15,eeaa7dd5-4f51-4d5e-a210-bb1df3c7fdb7
-7.81,0.90,-7.81,2880,146000.00,1200000.00,2300000.00,0.82,22.97,61.41,102.00,2025-07-26 06:14:58,2025-07-26 06:24:59,15bb5df3-53cd-4018-a56b-65476580b04a
-1.84,0.32,-2.73,0,176000.00,780000.00,199000.00,-0.05,5.90,24.43,149.00,2025-07-26 06:26:32,2025-07-26 06:36:33,c42e45a3-fb9a-4e00-a82e-83e324882f2d
7.61,11.66,-0.12,14400,221000.00,1600000.00,705000.00,-0.44,11.82,24.42,28.33,2025-07-26 06:38:06,2025-07-26 06:48:07,d6ea8e36-e167-42d0-8bf3-845cf384c16c
-1.44,1.15,-2.65,14400,228000.00,1700000.00,713000.00,-4.02,18.70,33.81,34.56,2025-07-26 06:49:40,2025-07-26 06:59:41,e7baa4ef-b9ea-4faa-8bc2-d9d8c4ded53f
-1.14,1.19,-1.65,0,170000.00,728000.00,208000.00,-0.17,-2.59,21.75,132.00,2025-07-26 07:02:43,2025-07-26 07:12:43,3ec48c06-1210-458f-9e75-763aa833fda4
-16.24,0.59,-17.39,23040,80000.00,372000.00,298000.00,1.93,9.21,30.63,66.60,2025-07-26 07:14:17,2025-07-26 07:24:18,300512c6-43ac-42b6-8fa7-b2396de4d8db
17.20,35.78,-14.12,60,55000.00,194000.00,2900000.00,59.15,37.93,146.00,146.00,2025-07-26 07:25:54,2025-07-26 07:35:55,6a7605b1-c9da-4da2-b4a0-ba7539a955f5
1.62,33.57,-1.12,120,61000.00,239000.00,3000000.00,20.97,81.68,203.00,203.00,2025-07-26 07:37:28,2025-07-26 07:47:28,1da0c40a-14b4-46db-8fa8-524cb00e9f62
-17.61,0.57,-32.62,37,45000.00,153000.00,294000.00,-3.57,97.46,97.46,97.46,2025-07-26 07:50:32,2025-07-26 08:00:32,c2d8e770-6902-48c0-a415-656c6b6136fb
-2.47,0.69,-79.97,59,66000.00,326000.00,473000.00,2.74,321.00,321.00,321.00,2025-07-26 08:02:09,2025-07-26 08:12:10,3204b574-81f8-49e9-9d58-9c750714edf1
3.89,4.18,-82.04,60,70000.00,350000.00,831000.00,0.31,113.00,352.00,352.00,2025-07-26 08:14:53,2025-07-26 08:25:47,26080b6a-89e7-4c18-a747-6936de847744
-15.11,0.00,-30.89,60,43000.00,135000.00,472000.00,12.15,45.34,74.03,74.03,2025-07-26 08:27:20,2025-07-26 08:37:21,be66d63f-1525-4727-a040-26d6531a6aaf
-9.54,5.69,-26.18,31,113000.00,1600000.00,419000.00,10.66,121.00,121.00,121.00,2025-07-26 08:38:54,2025-07-26 08:48:54,2fa61bbc-c61d-4f43-911d-ba104b943036
20.72,20.72,-5.66,42,112000.00,1500000.00,523000.00,4.36,119.00,119.00,119.00,2025-07-26 08:50:28,2025-07-26 09:00:29,3ca02d32-ec2d-464c-8d85-7bf9e33f3350
2.29,19.02,-4.32,38,46000.00,157000.00,243000.00,9.98,103.00,103.00,103.00,2025-07-26 09:02:03,2025-07-26 09:12:04,9fd9197f-ae70-4d87-affe-43816b5ce8e1
-17.23,14.63,-30.74,50,47000.00,168000.00,291000.00,7.23,117.00,117.00,117.00,2025-07-26 09:13:38,2025-07-26 09:23:38,2ebb5d54-64d1-413b-acdc-d7a6a3185951
-7.67,2.79,-7.79,4320,165000.00,1700000.00,1500000.00,-3.86,23.35,97.63,-1.18,2025-07-26 09:25:11,2025-07-26 09:35:12,f7c3e1d9-b61c-4fb5-9ffa-1b1d2d13ad24
0.19,2.26,-0.31,4320,159000.00,1500000.00,1500000.00,-5.30,18.17,66.86,-8.86,2025-07-26 09:36:48,2025-07-26 09:46:48,fb93eab3-1b25-4286-962c-b32c164f506d
19.37,42.53,-10.88,60,60000.00,260000.00,750000.00,39.26,345.00,205.00,205.00,2025-07-26 09:48:22,2025-07-26 09:58:22,95c66614-3c6d-42f4-a9be-076daebee814
38.83,72.89,-5.56,60,66000.00,311000.00,915000.00,-8.49,667.00,265.00,265.00,2025-07-26 09:59:55,2025-07-26 10:09:56,b41d10f3-ed55-431b-9130-4864bf095719
1.56,1.56,-0.03,15840,261000.00,3200000.00,763000.00,4.12,12.13,48.47,62.12,2025-07-26 10:11:30,2025-07-26 10:21:30,5fe63ef3-a86b-46a8-b971-dd0a63dae7e3
-0.14,1.48,-4.24,7200,129000.00,872000.00,744000.00,12.30,12.88,70.07,47.55,2025-07-26 10:24:17,2025-07-26 10:34:18,063b214a-33c5-4726-bdde-ca68c44feaea
6.15,8.15,0.00,7200,131000.00,896000.00,754000.00,1.43,6.76,84.34,52.55,2025-07-26 10:35:51,2025-07-26 10:45:51,943c283c-a33f-479d-acd5-5c05b143875f
5.02,7.39,-0.53,30240,167000.00,1100000.00,879000.00,-1.93,46.48,379.00,1053.00,2025-07-26 18:48:55,2025-07-26 18:58:56,e4e80f81-1849-4ad5-94f6-ad7c24bb7b85
-29.66,10.34,-35.26,40,81000.00,459000.00,1000000.00,19.53,442.00,442.00,442.00,2025-07-26 19:00:25,2025-07-26 19:10:25,5cdb2d2f-10f2-404c-a61b-8966051c0f61
-32.51,0.00,-32.51,30240,181000.00,1300000.00,906000.00,1.01,49.44,388.00,1258.00,2025-07-26 19:11:52,2025-07-26 19:21:53,7077438d-646a-45ad-a920-84d1bc5dcb92
-11.56,1.64,-11.56,12960,131000.00,1000000.00,1100000.00,0.11,2.42,107.00,60.16,2025-07-26 19:23:22,2025-07-26 19:33:23,1012ae9f-3ba4-4b68-b09d-6da5ea9fe595
-0.79,4.25,-1.93,216000,223000.00,3600000.00,3200000.00,6.74,3.09,102.00,24518.00,2025-07-26 19:34:53,2025-07-26 19:44:54,9ac8569a-a74b-47a9-a8a5-c6d91defa1f3
14.04,16.09,-1.52,25920,105000.00,690000.00,499000.00,15.77,72.31,393.00,465.00,2025-07-26 19:46:21,2025-07-26 19:56:22,2347e52d-4e22-43ee-b9d2-b75d5365e14a
-9.24,0.00,-10.95,25920,108000.00,730000.00,525000.00,-5.39,106.00,421.00,498.00,2025-07-26 19:57:49,2025-07-26 20:07:49,7be9360c-fad5-488a-a5e5-4022fcea21e9
1.48,3.36,-2.73,360,43000.00,128000.00,467000.00,0.73,46.69,86.58,66.41,2025-07-26 20:09:17,2025-07-26 20:19:18,5b78149a-c307-431e-a469-8e54637f95b4
-3.70,3.64,-7.62,216000,221000.00,3500000.00,3400000.00,-3.51,4.42,47.96,23778.00,2025-07-26 20:21:41,2025-07-26 20:31:42,caa55328-f58b-4791-898a-d7563eb97b2a
-0.89,10.39,-8.95,180,57000.00,208000.00,3600000.00,17.54,2.78,172.00,172.00,2025-07-26 20:33:09,2025-07-26 20:43:10,21358311-f8cd-4abb-868e-c5e19453118f
-13.24,0.05,-36.84,180,55000.00,191000.00,3700000.00,10.51,81.45,149.00,149.00,2025-07-26 20:44:37,2025-07-26 20:54:37,6e5220e6-303b-4b7c-995a-9228ea1a5abd
-4.20,0.35,-4.20,12960,121000.00,938000.00,1100000.00,8.72,-5.63,65.60,78.26,2025-07-26 20:56:07,2025-07-26 21:06:08,f921e734-edb9-45f6-8261-2b1067006b47
47.79,49.34,-29.29,41,143000.00,2400000.00,1700000.00,4.00,5433.00,5433.00,5433.00,2025-07-26 21:07:35,2025-07-26 21:17:36,c8ba53f9-8744-4892-94f3-74a26b38d9a5
8.88,25.34,-0.03,52,177000.00,3700000.00,2100000.00,42.09,8264.00,8264.00,8264.00,2025-07-26 21:19:03,2025-07-26 21:29:04,194cda19-5711-400d-addb-5c4206f5aac3
-20.41,0.25,-21.65,24,52000.00,206000.00,154000.00,9.23,165.00,165.00,165.00,2025-07-26 21:30:32,2025-07-26 21:40:32,68e3d86d-a764-4053-ad98-d318071e57ce
18.33,19.26,-22.41,35,46000.00,163000.00,194000.00,-9.03,109.00,109.00,109.00,2025-07-26 21:42:00,2025-07-26 21:52:01,bd94151a-1f92-494c-9da9-1b4268ab462c
38.04,57.07,0.00,600,19000.00,95000.00,517000.00,-6.66,3.42,153.00,7935.00,2025-07-26 21:53:28,2025-07-26 22:03:29,65113aa5-c72f-4f2d-9170-7f6ab6144f98
-8.56,26.11,-8.56,53,65000.00,300000.00,1600000.00,1.07,255.00,255.00,255.00,2025-07-26 22:04:56,2025-07-26 22:14:57,c2c58686-53a5-440d-9af7-5c60208df523
7.25,13.75,-14.64,60,63000.00,279000.00,1700000.00,-9.18,20.32,230.00,228.00,2025-07-26 22:16:24,2025-07-26 22:26:24,9339c7e5-0f2b-49b7-830f-b752afdc40a2
-21.11,0.26,-27.28,300,46000.00,150000.00,918000.00,0.59,54.60,96.67,96.67,2025-07-26 22:27:55,2025-07-26 22:37:55,71ef70fa-f2be-443c-a760-ad7a4a6555c7
-6.06,0.00,-9.09,660,20000.00,107000.00,540000.00,1.66,34.15,148.00,8929.00,2025-07-26 22:40:32,2025-07-26 22:50:33,564dad30-00d3-403e-9844-b8096fb06b59
-20.18,0.70,-29.08,300,45000.00,143000.00,946000.00,2.67,22.38,87.31,87.31,2025-07-26 22:52:14,2025-07-26 23:02:15,451aa9de-268e-45cf-b6b2-ef43ce3e1732
20.49,24.00,-13.38,45,48000.00,170000.00,250000.00,44.03,100.00,100.00,100.00,2025-07-26 23:03:41,2025-07-26 23:13:42,2bc8480a-a854-4721-bfe5-56bb79a9cb1a
-23.63,0.04,-23.97,300,56000.00,232000.00,647000.00,28.95,128.00,205.00,205.00,2025-07-26 23:15:09,2025-07-26 23:25:09,a3c3fdd8-15b6-4887-80b5-a363bb40b332
64.49,65.99,-0.55,60,118000.00,1700000.00,422000.00,1.56,675.00,3788.00,3788.00,2025-07-26 23:26:36,2025-07-26 23:36:36,d5987d02-0a38-4144-8da3-0ecacc8f96b6
-23.77,5.78,-57.53,60,144000.00,2600000.00,488000.00,-3.12,360.00,5694.00,5694.00,2025-07-26 23:38:03,2025-07-26 23:48:04,12bd4929-e9eb-4b70-a84f-a499c87d2e54
1.77,1.77,-1.11,24480,93000.00,497000.00,366000.00,2.46,16.93,75.39,91.29,2025-07-26 23:49:34,2025-07-26 23:59:35,971f5771-f6d9-4fd6-89cf-e5c2d13381d5
1.78,17.95,-5.41,360,75000.00,413000.00,764000.00,40.88,116.00,463.00,441.00,2025-07-27 00:01:03,2025-07-27 00:11:03,0b4c8c81-64d7-430b-909c-928beb33d925
-0.72,0.05,-3.57,43200,420000.00,4300000.00,770000.00,0.18,12.49,53.70,70.25,2025-07-27 00:12:31,2025-07-27 00:22:31,43c55293-5749-4619-ad6f-3e09a72c0751
1.80,2.27,0.00,43200,421000.00,4300000.00,775000.00,1.08,12.13,54.51,72.89,2025-07-27 00:23:59,2025-07-27 00:33:59,36385823-5474-4c2d-8b67-95238da35819
1.88,10.50,-0.76,129600,94000.00,648000.00,386000.00,-5.95,29.36,1064.00,17807.00,2025-07-27 07:52:08,2025-07-27 08:02:08,8da2d204-790d-4215-bf62-43e265421fdf
-0.89,2.87,-4.91,129600,94000.00,644000.00,397000.00,-8.93,10.37,698.00,17709.00,2025-07-27 08:03:36,2025-07-27 08:13:37,4aec536e-02e5-4ff7-968c-0f79844c0f1d
-20.74,0.00,-22.13,480,49000.00,183000.00,381000.00,16.25,43.72,140.00,115.00,2025-07-27 08:15:09,2025-07-27 08:25:10,da50ed6f-8ea8-4e41-b63f-5fd5028f7e38
0.85,2.16,-11.93,480,45000.00,152000.00,398000.00,-4.03,21.86,154.00,79.36,2025-07-27 08:26:38,2025-07-27 08:36:38,8dc499e5-d162-493c-8656-3b9ccf8b97d1
-4.91,0.00,-6.36,1260,50000.00,187000.00,407000.00,12.11,32.56,492.00,142.00,2025-07-27 08:38:07,2025-07-27 08:48:07,ebbbca1e-a2bb-469c-9c5b-3e18efb38f95
11.81,20.21,-4.14,1260,49000.00,178000.00,408000.00,-0.61,32.34,465.00,131.00,2025-07-27 08:49:35,2025-07-27 08:59:36,e7defad8-1ba5-4b89-bc23-099f05ad1b54
41.95,56.57,0.00,49,146000.00,1400000.00,1800000.00,16.49,1616.00,1616.00,1616.00,2025-07-27 09:01:03,2025-07-27 09:11:04,758e8bb5-aefc-4e88-a386-48be0b6be4a9
10.05,18.81,-0.99,60,185000.00,2300000.00,2900000.00,8.31,1181.00,2662.00,2662.00,2025-07-27 09:12:32,2025-07-27 09:22:33,8011acf1-ef39-499f-b86d-e392594cfdff
2.29,10.45,-0.57,660,83000.00,487000.00,1400000.00,5.47,-6.58,67.41,474.00,2025-07-27 09:26:21,2025-07-27 09:36:22,8b71f6e1-3398-4ce8-bc50-1e17e332bb6f
5.14,5.14,0.00,960,52000.00,65900000.00,979000.00,1.46,13.14,83.15,101.00,2025-07-27 09:37:50,2025-07-27 09:47:50,ddab431d-82cc-4979-966a-53eaa4201b8d
-1.29,4.08,-4.74,33120,270000.00,68700000.00,4400000.00,3.40,19.30,90.14,225.00,2025-07-27 09:49:18,2025-07-27 09:59:19,0136cbd5-4876-4b04-a765-599a384c1684
-7.69,0.00,-9.30,33120,220000.00,68000000.00,4600000.00,-2.55,5.53,89.75,237.00,2025-07-27 10:00:47,2025-07-27 10:10:47,8bf05bc4-3e04-412e-8cc0-89b51a73239b
8.00,16.30,-13.49,40,48000.00,173000.00,281000.00,-2.29,104.00,104.00,104.00,2025-07-27 10:12:16,2025-07-27 10:22:16,e224870e-c4a0-4b70-80ab-dfb8376f2e3a
2.74,6.35,-8.58,600,116000.00,900000.00,3100000.00,21.97,56.44,126.00,1064.00,2025-07-27 10:23:44,2025-07-27 10:33:44,00b4659a-6f2c-42bb-84f1-f0fecf8a2eda
-6.09,6.45,-28.65,45,52000.00,194000.00,744000.00,0.91,159.00,159.00,159.00,2025-07-27 10:35:12,2025-07-27 10:45:13,d9fc6cee-5d99-4b9e-8070-8ae648c99766
12.99,18.11,-1.28,600,124000.00,1000000.00,3300000.00,10.93,86.99,155.00,1229.00,2025-07-27 10:46:43,2025-07-27 10:56:43,7824fa6d-73fd-4e9f-a446-9d42bf0198fc
-11.07,11.50,-22.91,17,79000.00,456000.00,448000.00,23.67,395.00,395.00,395.00,2025-07-27 10:58:11,2025-07-27 11:08:11,f21ee00e-da01-4c33-b960-b2e94eb45bfe
-97.03,26.73,-97.05,60,54000.00,220000.00,519000.00,10.11,36.44,160.00,160.00,2025-07-27 11:09:39,2025-07-27 11:19:39,51aa5520-a1cc-41a5-95ed-c30004f7130f
-20.35,19.01,-25.23,300,48000.00,171000.00,897000.00,-5.52,51.29,122.00,122.00,2025-07-27 11:21:07,2025-07-27 11:31:08,21d16c30-2745-484c-b46a-43371c906502
0.41,2.82,-5.08,8640,82000.00,332000.00,610000.00,-0.23,44.30,83.91,49.03,2025-07-27 11:33:47,2025-07-27 11:43:48,cc445a99-1f63-4828-a91a-b0923e84fe13
6.69,18.53,0.00,8640,80000.00,318000.00,626000.00,5.23,29.35,78.26,41.18,2025-07-27 11:45:31,2025-07-27 11:55:31,e4f022fb-d66b-4727-a472-4c74fd0959bf
-1.28,0.64,-12.10,15840,242000.00,3300000.00,465000.00,8.04,36.56,63.16,66.26,2025-07-27 11:57:01,2025-07-27 12:07:01,eddc674c-7e68-425e-bc8a-c17e33dbeacc
15.41,19.11,-0.78,15840,238000.00,3200000.00,532000.00,6.15,36.36,59.30,63.90,2025-07-27 12:08:29,2025-07-27 12:18:30,116159b7-06ea-46e5-8295-bdaea6e234f5
3.22,3.25,-5.15,33120,542000.00,8800000.00,2600000.00,0.50,12.15,64.00,67.53,2025-07-27 12:20:02,2025-07-27 12:30:03,204ca443-29e7-4e82-8dae-2cdbbad2be52
-1.56,0.73,-2.36,33120,538000.00,8700000.00,2700000.00,-2.25,2.39,67.36,63.40,2025-07-27 12:31:31,2025-07-27 12:41:32,b5322daa-8b86-41ab-ac3a-bbca03bad1db
-5.70,0.50,-7.83,129600,2000000.00,33900000.00,7500000.00,2.84,-1.71,45.63,93.84,2025-07-27 12:43:05,2025-07-27 12:53:06,d3c9a622-dae1-4361-9c10-8d0b8d4d715f
-20.34,0.00,-20.34,360,45000.00,145000.00,980000.00,3.95,14.77,122.00,89.10,2025-07-27 12:54:34,2025-07-27 13:04:35,63f738c3-3b07-477c-91db-c298c898b89f
-7.30,0.60,-7.30,4320,120000.00,835000.00,3500000.00,0.20,22.85,38.58,49.00,2025-07-27 13:06:03,2025-07-27 13:16:03,4274a845-b6cb-4469-ba8d-4f9486a5c771
1.84,2.21,-1.24,86400,446000.00,7900000.00,445000.00,-2.75,6.67,36.06,18.44,2025-07-27 13:19:13,2025-07-27 13:29:13,531aa2fc-765f-49ea-a885-0cc08f431e1d
8.86,12.39,-1.16,29,86000.00,475000.00,610000.00,21.43,365.00,365.00,365.00,2025-07-27 13:30:40,2025-07-27 13:40:40,e86b0f0d-3ccb-4bee-b884-862198e3f263
-12.41,1.54,-15.27,540,49000.00,172000.00,1000000.00,-8.62,219.00,61.23,122.00,2025-07-27 13:42:12,2025-07-27 13:52:13,8c698434-d5b0-4d8a-a890-a29fec96f0b8
-36.74,0.76,-43.64,47,52000.00,192000.00,532000.00,9.52,144.00,144.00,144.00,2025-07-27 13:53:40,2025-07-27 14:03:41,9e0a6db8-7658-4d98-9681-45f709d8e33e
-5.99,5.15,-10.04,259200,6500000.00,115700000.00,13100000.00,0.84,13.73,45.89,79.14,2025-07-27 14:11:27,2025-07-27 14:21:27,917379f4-c65a-4f5d-b5fb-92323f87e430
1.24,7.20,-0.54,5760,203000.00,3000000.00,657000.00,16.37,57.06,95.09,180.00,2025-07-27 14:22:54,2025-07-27 14:32:55,0b24982e-69d5-40ed-a30e-5b52883a54c5
12.34,16.25,0.00,12960,379000.00,5900000.00,1100000.00,-0.30,24.25,52.38,90.86,2025-07-27 14:34:24,2025-07-27 14:44:24,598d4ad0-fa5f-43a0-bf47-5a6ccf32c2dc
3.08,4.66,-8.51,12960,396000.00,6400000.00,1100000.00,-1.92,14.75,68.33,109.00,2025-07-27 14:45:52,2025-07-27 14:55:53,a064a401-58fe-40f4-b290-2ce1dd5ee7a2
41.26,42.07,-2.50,32,118000.00,1700000.00,875000.00,1.75,3460.00,3460.00,3460.00,2025-07-27 14:57:19,2025-07-27 15:07:19,e4fc37da-e45d-48cf-803c-5fad5eb92c16
-1.04,3.24,-5.12,4320,116000.00,772000.00,3300000.00,-1.89,9.08,57.89,9.48,2025-07-27 15:08:49,2025-07-27 15:18:49,a73955b2-0ab0-487c-af27-19784a563d58
9.42,31.27,-12.76,40,61000.00,260000.00,1100000.00,31.72,317.00,317.00,317.00,2025-07-27 15:20:16,2025-07-27 15:30:17,a500173d-c974-4f76-a50a-d310f495af10
4.77,12.89,-15.84,52,72000.00,356000.00,1300000.00,25.58,471.00,471.00,471.00,2025-07-27 15:31:44,2025-07-27 15:41:45,9154da12-c807-452a-8986-161093425a94
5.21,5.21,-16.44,240,49000.00,174000.00,902000.00,-9.83,178.00,106.00,106.00,2025-07-27 15:43:15,2025-07-27 15:53:15,10629def-7138-4d05-8a5c-f481029c2055
-8.09,11.12,-16.08,240,50000.00,181000.00,926000.00,10.73,105.00,114.00,114.00,2025-07-27 15:54:42,2025-07-27 16:04:43,42b20b5c-b530-484b-a3aa-4bf4ecdf9105
-0.52,0.44,-1.13,259200,6500000.00,115400000.00,17100000.00,-0.61,2.92,38.94,77.34,2025-07-27 16:06:11,2025-07-27 16:16:11,0622705a-aa42-4877-98c4-ea06f6c36aca
3.23,8.61,-1.86,4320,377000.00,10200000.00,2600000.00,-2.60,13.89,53.73,54.80,2025-07-27 16:18:49,2025-07-27 16:28:50,9f932203-30bf-4d8b-add3-04cd80b8b238
-2.11,9.91,-8.54,5760,313000.00,4400000.00,2900000.00,1.08,35.97,62.88,15.08,2025-07-27 16:30:30,2025-07-27 16:40:31,064e2b6c-a293-4efe-921d-6fa2d6a53c01
29.94,42.33,0.00,60,39000.00,113000.00,370000.00,10.98,38.24,46.39,46.39,2025-07-27 16:41:58,2025-07-27 16:51:58,c5620935-f571-4a5b-83c9-a97236fccf33
79.54,115.64,0.00,60,62000.00,240000.00,2900000.00,33.10,364.00,190.00,190.00,2025-07-27 16:53:25,2025-07-27 17:03:25,b870d76e-7009-4e49-b2b7-4ac8b216d069
-9.16,8.88,-31.63,60,60000.00,258000.00,543000.00,49.87,201.00,235.00,235.00,2025-07-27 17:04:55,2025-07-27 17:14:56,1e5b0fb2-7103-4582-878d-c40d65f3bfaa
13.95,23.91,0.00,4320,426000.00,13200000.00,3000000.00,17.92,20.95,60.56,103.00,2025-07-27 17:24:59,2025-07-27 17:35:00,0e0162be-f3aa-4b8a-8ca1-ea616d9dc98a
0.95,30.60,-28.09,17,57000.00,229000.00,588000.00,40.49,190.00,190.00,190.00,2025-07-27 17:36:27,2025-07-27 17:46:28,bb67dbdc-0c43-437b-a2c4-2da66e0a356a
115.88,131.92,0.00,29,53000.00,194000.00,984000.00,-7.25,146.00,146.00,146.00,2025-07-27 17:48:41,2025-07-27 17:58:42,adcb7cdf-66d2-4a2b-ac14-2be3c037cd6c
-5.97,0.00,-8.35,5760,377000.00,6300000.00,3800000.00,5.11,46.58,84.63,95.64,2025-07-27 18:00:10,2025-07-27 18:10:10,383bdb79-244b-4b19-bcc0-1ee91ffa1086
-3.31,2.61,-5.05,25920,118000.00,769000.00,666000.00,12.84,26.53,58.40,170.00,2025-07-27 18:14:28,2025-07-27 18:24:28,cf56f97d-24a0-4e70-8a96-f89b4ea64555
